guest_id,country_of_origin,total_bookings_lifetime,total_cancellations_lifetime,cancellation_ratio
G_04001,Thailand,1.0,0.0,0.0
G_04002,Thailand,1.0,0.0,0.0
G_04003,Thailand,1.0,0.0,0.0
G_04004,UK,1.0,1.0,1.0
G_04005,Japan,3.0,0.0,0.0
G_04006,Australia,1.0,0.0,0.0
G_04007,Japan,1.0,1.0,1.0
G_04008,Thailand,3.0,0.0,0.0
G_04009,China,0.0,0.0,0.0
G_04010,Thailand,1.0,1.0,1.0
G_04011,Thailand,0.0,0.0,0.0
G_04012,China,2.0,1.0,0.5
G_04013,Thailand,1.0,1.0,1.0
G_04014,USA,2.0,0.0,0.0
G_04015,Thailand,3.0,1.0,0.33
G_04016,China,1.0,0.0,0.0
G_04017,Japan,2.0,0.0,0.0
G_04018,Thailand,2.0,0.0,0.0
G_04019,Japan,3.0,0.0,0.0
G_04020,Thailand,1.0,0.0,0.0
G_04021,USA,1.0,0.0,0.0
G_04022,China,6.0,0.0,0.0
G_04023,China,2.0,1.0,0.5
G_04024,Germany,1.0,1.0,1.0
G_04025,Thailand,2.0,1.0,0.5
G_04026,China,3.0,0.0,0.0
G_04027,China,3.0,0.0,0.0
G_04028,Germany,3.0,1.0,0.33
G_04029,Thailand,1.0,0.0,0.0
G_04030,Japan,0.0,0.0,0.0
G_04031,UK,1.0,0.0,0.0
G_04032,Thailand,3.0,0.0,0.0
G_04033,USA,1.0,0.0,0.0
G_04034,Thailand,0.0,0.0,0.0
G_04035,UK,2.0,0.0,0.0
G_04036,Australia,2.0,0.0,0.0
G_04037,UK,5.0,1.0,0.2
G_04038,China,1.0,0.0,0.0
G_04039,UK,3.0,0.0,0.0
G_04040,Thailand,2.0,0.0,0.0
G_04041,Thailand,1.0,0.0,0.0
G_04042,USA,1.0,0.0,0.0
G_04043,Thailand,2.0,0.0,0.0
G_04044,Thailand,0.0,0.0,0.0
G_04045,UK,1.0,0.0,0.0
G_04046,Thailand,0.0,0.0,0.0
G_04047,Thailand,4.0,0.0,0.0
G_04048,USA,0.0,0.0,0.0
G_04049,Thailand,2.0,0.0,0.0
G_04050,Germany,6.0,1.0,0.17
G_04051,Australia,1.0,0.0,0.0
G_04052,China,1.0,0.0,0.0
G_04053,Thailand,0.0,0.0,0.0
G_04054,Japan,4.0,1.0,0.25
G_04055,Japan,4.0,0.0,0.0
G_04056,Japan,1.0,1.0,1.0
G_04057,Thailand,3.0,0.0,0.0
G_04058,China,3.0,2.0,0.67
G_04059,Japan,1.0,0.0,0.0
G_04060,UK,3.0,1.0,0.33
G_04061,China,3.0,0.0,0.0
G_04062,USA,1.0,0.0,0.0
G_04063,UK,0.0,0.0,0.0
G_04064,Thailand,0.0,0.0,0.0
G_04065,China,3.0,0.0,0.0
G_04066,Thailand,1.0,0.0,0.0
G_04067,USA,3.0,0.0,0.0
G_04068,Thailand,2.0,0.0,0.0
G_04069,UK,4.0,1.0,0.25
G_04070,Thailand,0.0,0.0,0.0
G_04071,China,1.0,0.0,0.0
G_04072,Japan,6.0,3.0,0.5
G_04073,Thailand,3.0,0.0,0.0
G_04074,Thailand,1.0,0.0,0.0
G_04075,Thailand,1.0,0.0,0.0
G_04076,Australia,5.0,1.0,0.2
G_04077,UK,0.0,0.0,0.0
G_04078,USA,2.0,0.0,0.0
G_04079,Thailand,1.0,0.0,0.0
G_04080,China,2.0,0.0,0.0
G_04081,Australia,1.0,0.0,0.0
G_04082,Japan,1.0,0.0,0.0
G_04083,China,1.0,0.0,0.0
G_04084,Thailand,1.0,0.0,0.0
G_04085,Thailand,3.0,1.0,0.33
G_04086,Thailand,1.0,0.0,0.0
G_04087,Thailand,2.0,0.0,0.0
G_04088,Thailand,1.0,0.0,0.0
G_04089,Thailand,0.0,0.0,0.0
G_04090,Thailand,1.0,0.0,0.0
G_04091,Germany,0.0,0.0,0.0
G_04092,China,1.0,0.0,0.0
G_04093,Japan,3.0,0.0,0.0
G_04094,China,2.0,1.0,0.5
G_04095,Thailand,2.0,1.0,0.5
G_04096,China,0.0,0.0,0.0
G_04097,Thailand,3.0,1.0,0.33
G_04098,China,1.0,1.0,1.0
G_04099,Thailand,0.0,0.0,0.0
G_04100,Germany,0.0,0.0,0.0
G_04101,Thailand,2.0,0.0,0.0
G_04102,Thailand,1.0,0.0,0.0
G_04103,Germany,1.0,0.0,0.0
G_04104,Thailand,0.0,0.0,0.0
G_04105,China,2.0,1.0,0.5
G_04106,China,2.0,0.0,0.0
G_04107,Japan,3.0,1.0,0.33
G_04108,Germany,2.0,0.0,0.0
G_04109,Germany,5.0,2.0,0.4
G_04110,Thailand,0.0,0.0,0.0
G_04111,Japan,3.0,0.0,0.0
G_04112,China,1.0,1.0,1.0
G_04113,China,2.0,0.0,0.0
G_04114,Thailand,3.0,0.0,0.0
G_04115,China,2.0,0.0,0.0
G_04116,Germany,6.0,1.0,0.17
G_04117,Germany,0.0,0.0,0.0
G_04118,USA,5.0,0.0,0.0
G_04119,Thailand,1.0,0.0,0.0
G_04120,Thailand,2.0,0.0,0.0
G_04121,Japan,1.0,0.0,0.0
G_04122,China,4.0,0.0,0.0
G_04123,USA,3.0,0.0,0.0
G_04124,Thailand,2.0,0.0,0.0
G_04125,USA,2.0,0.0,0.0
G_04126,USA,1.0,0.0,0.0
G_04127,Germany,0.0,0.0,0.0
G_04128,China,2.0,0.0,0.0
G_04129,Thailand,3.0,0.0,0.0
G_04130,UK,1.0,0.0,0.0
G_04131,Thailand,3.0,0.0,0.0
G_04132,Germany,1.0,0.0,0.0
G_04133,Thailand,0.0,0.0,0.0
G_04134,USA,3.0,0.0,0.0
G_04135,Thailand,3.0,0.0,0.0
G_04136,China,4.0,0.0,0.0
G_04137,China,1.0,1.0,1.0
G_04138,China,3.0,0.0,0.0
G_04139,Thailand,0.0,0.0,0.0
G_04140,Thailand,0.0,0.0,0.0
G_04141,Thailand,1.0,0.0,0.0
G_04142,China,1.0,0.0,0.0
G_04143,Thailand,1.0,0.0,0.0
G_04144,UK,3.0,0.0,0.0
G_04145,Australia,1.0,0.0,0.0
G_04146,Australia,1.0,0.0,0.0
G_04147,USA,2.0,0.0,0.0
G_04148,USA,2.0,0.0,0.0
G_04149,Thailand,1.0,0.0,0.0
G_04150,China,2.0,0.0,0.0
G_04151,Japan,1.0,0.0,0.0
G_04152,Thailand,2.0,0.0,0.0
G_04153,USA,1.0,0.0,0.0
G_04154,Japan,2.0,0.0,0.0
G_04155,Australia,2.0,0.0,0.0
G_04156,Thailand,2.0,1.0,0.5
G_04157,UK,3.0,0.0,0.0
G_04158,Thailand,2.0,1.0,0.5
G_04159,Thailand,1.0,0.0,0.0
G_04160,Germany,1.0,0.0,0.0
G_04161,Japan,1.0,0.0,0.0
G_04162,Japan,0.0,0.0,0.0
G_04163,Thailand,1.0,0.0,0.0
G_04164,Japan,1.0,0.0,0.0
G_04165,USA,2.0,0.0,0.0
G_04166,Thailand,1.0,0.0,0.0
G_04167,UK,2.0,0.0,0.0
G_04168,Thailand,3.0,0.0,0.0
G_04169,Japan,2.0,0.0,0.0
G_04170,UK,5.0,2.0,0.4
G_04171,Thailand,1.0,0.0,0.0
G_04172,Thailand,2.0,1.0,0.5
G_04173,Thailand,0.0,0.0,0.0
G_04174,Thailand,1.0,0.0,0.0
G_04175,UK,2.0,2.0,1.0
G_04176,Japan,1.0,0.0,0.0
G_04177,Thailand,0.0,0.0,0.0
G_04178,Thailand,2.0,1.0,0.5
G_04179,UK,0.0,0.0,0.0
G_04180,Japan,3.0,0.0,0.0
G_04181,Thailand,5.0,1.0,0.2
G_04182,Thailand,1.0,0.0,0.0
G_04183,UK,1.0,0.0,0.0
G_04184,Thailand,0.0,0.0,0.0
G_04185,Thailand,2.0,1.0,0.5
G_04186,China,2.0,0.0,0.0
G_04187,China,1.0,0.0,0.0
G_04188,UK,2.0,1.0,0.5
G_04189,China,2.0,0.0,0.0
G_04190,China,0.0,0.0,0.0
G_04191,Thailand,3.0,1.0,0.33
G_04192,Thailand,4.0,1.0,0.25
G_04193,Thailand,2.0,1.0,0.5
G_04194,Thailand,3.0,0.0,0.0
G_04195,China,1.0,0.0,0.0
G_04196,Australia,2.0,1.0,0.5
G_04197,Germany,1.0,0.0,0.0
G_04198,China,3.0,2.0,0.67
G_04199,Thailand,1.0,0.0,0.0
G_04200,Thailand,3.0,0.0,0.0
G_04201,Japan,0.0,0.0,0.0
G_04202,UK,2.0,0.0,0.0
G_04203,China,3.0,0.0,0.0
G_04204,Japan,0.0,0.0,0.0
G_04205,China,1.0,0.0,0.0
G_04206,Japan,5.0,0.0,0.0
G_04207,Thailand,1.0,1.0,1.0
G_04208,China,2.0,0.0,0.0
G_04209,Australia,2.0,0.0,0.0
G_04210,Thailand,2.0,1.0,0.5
G_04211,China,1.0,1.0,1.0
G_04212,Thailand,4.0,1.0,0.25
G_04213,Germany,1.0,0.0,0.0
G_04214,Thailand,3.0,1.0,0.33
G_04215,UK,1.0,0.0,0.0
G_04216,Thailand,1.0,0.0,0.0
G_04217,China,1.0,0.0,0.0
G_04218,Thailand,1.0,0.0,0.0
G_04219,Thailand,1.0,1.0,1.0
G_04220,USA,4.0,1.0,0.25
G_04221,Germany,0.0,0.0,0.0
G_04222,Thailand,0.0,0.0,0.0
G_04223,Thailand,3.0,1.0,0.33
G_04224,Japan,2.0,1.0,0.5
G_04225,UK,1.0,0.0,0.0
G_04226,Germany,1.0,0.0,0.0
G_04227,Thailand,1.0,0.0,0.0
G_04228,China,0.0,0.0,0.0
G_04229,Thailand,0.0,0.0,0.0
G_04230,Thailand,3.0,1.0,0.33
G_04231,China,2.0,0.0,0.0
G_04232,UK,5.0,0.0,0.0
G_04233,Japan,2.0,2.0,1.0
G_04234,Thailand,1.0,0.0,0.0
G_04235,USA,3.0,0.0,0.0
G_04236,USA,5.0,1.0,0.2
G_04237,Germany,2.0,0.0,0.0
G_04238,Thailand,3.0,0.0,0.0
G_04239,Thailand,7.0,0.0,0.0
G_04240,Thailand,1.0,0.0,0.0
G_04241,UK,0.0,0.0,0.0
G_04242,Thailand,2.0,0.0,0.0
G_04243,Germany,0.0,0.0,0.0
G_04244,Thailand,1.0,0.0,0.0
G_04245,Australia,0.0,0.0,0.0
G_04246,Thailand,2.0,0.0,0.0
G_04247,China,1.0,1.0,1.0
G_04248,Germany,0.0,0.0,0.0
G_04249,Thailand,0.0,0.0,0.0
G_04250,Germany,2.0,1.0,0.5
G_04251,USA,6.0,0.0,0.0
G_04252,Germany,2.0,1.0,0.5
G_04253,China,1.0,0.0,0.0
G_04254,Thailand,0.0,0.0,0.0
G_04255,Thailand,3.0,0.0,0.0
G_04256,Thailand,1.0,1.0,1.0
G_04257,Thailand,1.0,0.0,0.0
G_04258,Thailand,2.0,1.0,0.5
G_04259,Thailand,3.0,1.0,0.33
G_04260,USA,1.0,0.0,0.0
G_04261,Japan,2.0,0.0,0.0
G_04262,Thailand,1.0,0.0,0.0
G_04263,Thailand,2.0,0.0,0.0
G_04264,China,1.0,0.0,0.0
G_04265,Thailand,3.0,2.0,0.67
G_04266,Thailand,2.0,0.0,0.0
G_04267,Thailand,1.0,0.0,0.0
G_04268,Germany,4.0,0.0,0.0
G_04269,Japan,1.0,0.0,0.0
G_04270,Thailand,1.0,0.0,0.0
G_04271,China,0.0,0.0,0.0
G_04272,UK,1.0,0.0,0.0
G_04273,China,0.0,0.0,0.0
G_04274,China,3.0,1.0,0.33
G_04275,China,1.0,0.0,0.0
G_04276,Thailand,1.0,0.0,0.0
G_04277,Thailand,2.0,1.0,0.5
G_04278,USA,0.0,0.0,0.0
G_04279,Australia,0.0,0.0,0.0
G_04280,UK,2.0,1.0,0.5
G_04281,Japan,3.0,1.0,0.33
G_04282,Germany,0.0,0.0,0.0
G_04283,Thailand,1.0,0.0,0.0
G_04284,China,3.0,1.0,0.33
G_04285,China,1.0,0.0,0.0
G_04286,Germany,1.0,1.0,1.0
G_04287,Germany,0.0,0.0,0.0
G_04288,China,4.0,2.0,0.5
G_04289,Thailand,2.0,1.0,0.5
G_04290,Japan,1.0,0.0,0.0
G_04291,Thailand,3.0,0.0,0.0
G_04292,Japan,1.0,0.0,0.0
G_04293,Germany,5.0,2.0,0.4
G_04294,Thailand,2.0,1.0,0.5
G_04295,China,1.0,1.0,1.0
G_04296,USA,2.0,2.0,1.0
G_04297,USA,3.0,0.0,0.0
G_04298,Thailand,2.0,1.0,0.5
G_04299,Japan,3.0,0.0,0.0
G_04300,Germany,3.0,0.0,0.0
G_04301,Germany,0.0,0.0,0.0
G_04302,Thailand,1.0,0.0,0.0
G_04303,Australia,0.0,0.0,0.0
G_04304,China,1.0,0.0,0.0
G_04305,Thailand,0.0,0.0,0.0
G_04306,Thailand,2.0,1.0,0.5
G_04307,Thailand,2.0,0.0,0.0
G_04308,Germany,0.0,0.0,0.0
G_04309,China,1.0,0.0,0.0
G_04310,China,2.0,0.0,0.0
G_04311,Thailand,2.0,0.0,0.0
G_04312,China,2.0,1.0,0.5
G_04313,Thailand,3.0,0.0,0.0
G_04314,Thailand,4.0,0.0,0.0
G_04315,China,1.0,1.0,1.0
G_04316,Thailand,1.0,0.0,0.0
G_04317,Japan,2.0,1.0,0.5
G_04318,Thailand,2.0,0.0,0.0
G_04319,China,0.0,0.0,0.0
G_04320,USA,1.0,0.0,0.0
G_04321,UK,3.0,1.0,0.33
G_04322,Thailand,2.0,1.0,0.5
G_04323,Thailand,1.0,0.0,0.0
G_04324,Germany,1.0,0.0,0.0
G_04325,Thailand,1.0,1.0,1.0
G_04326,Japan,3.0,0.0,0.0
G_04327,Germany,1.0,0.0,0.0
G_04328,Thailand,1.0,0.0,0.0
G_04329,Thailand,1.0,0.0,0.0
G_04330,China,4.0,0.0,0.0
G_04331,Germany,1.0,0.0,0.0
G_04332,Germany,1.0,0.0,0.0
G_04333,UK,3.0,1.0,0.33
G_04334,Japan,1.0,0.0,0.0
G_04335,Thailand,1.0,0.0,0.0
G_04336,Germany,3.0,2.0,0.67
G_04337,Germany,3.0,0.0,0.0
G_04338,Thailand,1.0,0.0,0.0
G_04339,Thailand,2.0,1.0,0.5
G_04340,Thailand,1.0,1.0,1.0
G_04341,Thailand,4.0,1.0,0.25
G_04342,Japan,2.0,1.0,0.5
G_04343,Thailand,2.0,1.0,0.5
G_04344,Thailand,0.0,0.0,0.0
G_04345,Thailand,1.0,0.0,0.0
G_04346,Germany,2.0,0.0,0.0
G_04347,China,1.0,0.0,0.0
G_04348,USA,6.0,0.0,0.0
G_04349,Thailand,2.0,1.0,0.5
G_04350,Germany,1.0,0.0,0.0
G_04351,Japan,2.0,0.0,0.0
G_04352,Thailand,2.0,1.0,0.5
G_04353,Thailand,0.0,0.0,0.0
G_04354,Thailand,0.0,0.0,0.0
G_04355,Thailand,3.0,0.0,0.0
G_04356,UK,4.0,3.0,0.75
G_04357,Germany,0.0,0.0,0.0
G_04358,USA,1.0,1.0,1.0
G_04359,Japan,1.0,1.0,1.0
G_04360,USA,3.0,0.0,0.0
G_04361,China,1.0,0.0,0.0
G_04362,China,0.0,0.0,0.0
G_04363,Thailand,2.0,2.0,1.0
G_04364,Thailand,1.0,0.0,0.0
G_04365,China,0.0,0.0,0.0
G_04366,Thailand,2.0,0.0,0.0
G_04367,Thailand,3.0,0.0,0.0
G_04368,UK,2.0,1.0,0.5
G_04369,Germany,0.0,0.0,0.0
G_04370,USA,0.0,0.0,0.0
G_04371,Japan,1.0,0.0,0.0
G_04372,USA,2.0,0.0,0.0
G_04373,Japan,1.0,0.0,0.0
G_04374,UK,2.0,1.0,0.5
G_04375,Australia,2.0,0.0,0.0
G_04376,USA,4.0,0.0,0.0
G_04377,China,5.0,2.0,0.4
G_04378,China,1.0,0.0,0.0
G_04379,USA,4.0,0.0,0.0
G_04380,Thailand,4.0,1.0,0.25
G_04381,Thailand,2.0,1.0,0.5
G_04382,Thailand,2.0,0.0,0.0
G_04383,Australia,0.0,0.0,0.0
G_04384,Thailand,1.0,0.0,0.0
G_04385,Thailand,5.0,2.0,0.4
G_04386,China,1.0,0.0,0.0
G_04387,Thailand,3.0,1.0,0.33
G_04388,UK,1.0,0.0,0.0
G_04389,Thailand,2.0,0.0,0.0
G_04390,Germany,2.0,0.0,0.0
G_04391,Australia,1.0,0.0,0.0
G_04392,Australia,3.0,0.0,0.0
G_04393,USA,3.0,1.0,0.33
G_04394,Japan,1.0,0.0,0.0
G_04395,Thailand,2.0,1.0,0.5
G_04396,Thailand,4.0,1.0,0.25
G_04397,Thailand,0.0,0.0,0.0
G_04398,UK,2.0,1.0,0.5
G_04399,USA,1.0,0.0,0.0
G_04400,UK,2.0,0.0,0.0
G_04401,Thailand,3.0,0.0,0.0
G_04402,USA,2.0,1.0,0.5
G_04403,China,2.0,0.0,0.0
G_04404,USA,2.0,0.0,0.0
G_04405,China,2.0,0.0,0.0
G_04406,Thailand,1.0,0.0,0.0
G_04407,Japan,2.0,0.0,0.0
G_04408,UK,1.0,0.0,0.0
G_04409,Thailand,2.0,0.0,0.0
G_04410,Thailand,3.0,0.0,0.0
G_04411,China,1.0,0.0,0.0
G_04412,Japan,2.0,0.0,0.0
G_04413,USA,1.0,0.0,0.0
G_04414,Thailand,1.0,0.0,0.0
G_04415,Australia,3.0,1.0,0.33
G_04416,China,3.0,1.0,0.33
G_04417,USA,1.0,0.0,0.0
G_04418,USA,1.0,0.0,0.0
G_04419,Thailand,2.0,0.0,0.0
G_04420,China,2.0,2.0,1.0
G_04421,Thailand,1.0,0.0,0.0
G_04422,Germany,1.0,0.0,0.0
G_04423,USA,5.0,0.0,0.0
G_04424,USA,0.0,0.0,0.0
G_04425,UK,1.0,0.0,0.0
G_04426,Germany,1.0,1.0,1.0
G_04427,Japan,2.0,1.0,0.5
G_04428,USA,5.0,1.0,0.2
G_04429,China,1.0,0.0,0.0
G_04430,UK,1.0,0.0,0.0
G_04431,USA,3.0,0.0,0.0
G_04432,Thailand,2.0,1.0,0.5
G_04433,USA,3.0,1.0,0.33
G_04434,Thailand,3.0,1.0,0.33
G_04435,Germany,3.0,0.0,0.0
G_04436,Thailand,5.0,0.0,0.0
G_04437,Germany,0.0,0.0,0.0
G_04438,UK,0.0,0.0,0.0
G_04439,China,2.0,0.0,0.0
G_04440,UK,3.0,0.0,0.0
G_04441,Thailand,2.0,0.0,0.0
G_04442,Thailand,3.0,0.0,0.0
G_04443,Thailand,2.0,0.0,0.0
G_04444,China,2.0,1.0,0.5
G_04445,USA,0.0,0.0,0.0
G_04446,Japan,0.0,0.0,0.0
G_04447,Thailand,2.0,0.0,0.0
G_04448,Thailand,0.0,0.0,0.0
G_04449,USA,2.0,0.0,0.0
G_04450,Germany,3.0,0.0,0.0
G_04451,China,2.0,0.0,0.0
G_04452,USA,0.0,0.0,0.0
G_04453,UK,2.0,1.0,0.5
G_04454,Thailand,0.0,0.0,0.0
G_04455,Germany,1.0,0.0,0.0
G_04456,China,1.0,0.0,0.0
G_04457,Thailand,3.0,0.0,0.0
G_04458,UK,2.0,1.0,0.5
G_04459,Thailand,0.0,0.0,0.0
G_04460,Germany,2.0,0.0,0.0
G_04461,Thailand,3.0,1.0,0.33
G_04462,China,2.0,1.0,0.5
G_04463,Thailand,2.0,0.0,0.0
G_04464,China,1.0,0.0,0.0
G_04465,Japan,1.0,0.0,0.0
G_04466,China,2.0,1.0,0.5
G_04467,China,0.0,0.0,0.0
G_04468,Australia,0.0,0.0,0.0
G_04469,Thailand,2.0,0.0,0.0
G_04470,Thailand,2.0,0.0,0.0
G_04471,Thailand,2.0,0.0,0.0
G_04472,Germany,1.0,1.0,1.0
G_04473,Thailand,3.0,0.0,0.0
G_04474,China,1.0,0.0,0.0
G_04475,China,3.0,2.0,0.67
G_04476,Thailand,2.0,0.0,0.0
G_04477,Thailand,1.0,0.0,0.0
G_04478,Thailand,4.0,1.0,0.25
G_04479,USA,0.0,0.0,0.0
G_04480,Thailand,2.0,0.0,0.0
G_04481,Thailand,1.0,0.0,0.0
G_04482,Australia,1.0,0.0,0.0
G_04483,Germany,2.0,1.0,0.5
G_04484,Thailand,1.0,0.0,0.0
G_04485,Thailand,0.0,0.0,0.0
G_04486,Thailand,2.0,0.0,0.0
G_04487,China,1.0,0.0,0.0
G_04488,Japan,0.0,0.0,0.0
G_04489,Thailand,2.0,0.0,0.0
G_04490,Thailand,2.0,1.0,0.5
G_04491,Japan,1.0,0.0,0.0
G_04492,China,2.0,0.0,0.0
G_04493,Thailand,2.0,0.0,0.0
G_04494,China,3.0,1.0,0.33
G_04495,Thailand,1.0,0.0,0.0
G_04496,Thailand,1.0,0.0,0.0
G_04497,Japan,3.0,0.0,0.0
G_04498,Japan,1.0,1.0,1.0
G_04499,USA,0.0,0.0,0.0
G_04500,Germany,1.0,0.0,0.0
G_04501,USA,1.0,0.0,0.0
G_04502,Japan,2.0,0.0,0.0
G_04503,USA,2.0,0.0,0.0
G_04504,Australia,1.0,1.0,1.0
G_04505,Germany,1.0,0.0,0.0
G_04506,Thailand,0.0,0.0,0.0
G_04507,Germany,2.0,1.0,0.5
G_04508,Japan,2.0,1.0,0.5
G_04509,Japan,2.0,1.0,0.5
G_04510,Thailand,2.0,0.0,0.0
G_04511,Japan,3.0,0.0,0.0
G_04512,Australia,4.0,0.0,0.0
G_04513,Thailand,0.0,0.0,0.0
G_04514,Germany,2.0,0.0,0.0
G_04515,Thailand,2.0,1.0,0.5
G_04516,Thailand,2.0,1.0,0.5
G_04517,UK,2.0,0.0,0.0
G_04518,UK,2.0,1.0,0.5
G_04519,China,0.0,0.0,0.0
G_04520,Thailand,1.0,0.0,0.0
G_04521,Germany,1.0,0.0,0.0
G_04522,Thailand,2.0,1.0,0.5
G_04523,Thailand,2.0,0.0,0.0
G_04524,Thailand,3.0,1.0,0.33
G_04525,UK,0.0,0.0,0.0
G_04526,Germany,2.0,0.0,0.0
G_04527,China,1.0,0.0,0.0
G_04528,Japan,0.0,0.0,0.0
G_04529,Thailand,1.0,0.0,0.0
G_04530,UK,2.0,0.0,0.0
G_04531,USA,3.0,0.0,0.0
G_04532,USA,0.0,0.0,0.0
G_04533,Thailand,2.0,0.0,0.0
G_04534,China,3.0,2.0,0.67
G_04535,UK,1.0,0.0,0.0
G_04536,Japan,4.0,0.0,0.0
G_04537,USA,1.0,1.0,1.0
G_04538,Thailand,1.0,0.0,0.0
G_04539,China,2.0,0.0,0.0
G_04540,Thailand,2.0,1.0,0.5
G_04541,Australia,1.0,0.0,0.0
G_04542,China,1.0,0.0,0.0
G_04543,Thailand,2.0,0.0,0.0
G_04544,Germany,2.0,1.0,0.5
G_04545,UK,1.0,1.0,1.0
G_04546,Thailand,1.0,0.0,0.0
G_04547,China,1.0,0.0,0.0
G_04548,Thailand,2.0,0.0,0.0
G_04549,Japan,1.0,0.0,0.0
G_04550,Japan,1.0,0.0,0.0
G_04551,Germany,4.0,1.0,0.25
G_04552,UK,4.0,0.0,0.0
G_04553,USA,2.0,0.0,0.0
G_04554,Japan,2.0,0.0,0.0
G_04555,Thailand,2.0,0.0,0.0
G_04556,UK,3.0,1.0,0.33
G_04557,UK,3.0,0.0,0.0
G_04558,Thailand,1.0,0.0,0.0
G_04559,USA,0.0,0.0,0.0
G_04560,Australia,2.0,0.0,0.0
G_04561,Australia,3.0,1.0,0.33
G_04562,Thailand,3.0,0.0,0.0
G_04563,Thailand,0.0,0.0,0.0
G_04564,Thailand,1.0,0.0,0.0
G_04565,Australia,0.0,0.0,0.0
G_04566,Thailand,1.0,0.0,0.0
G_04567,China,1.0,0.0,0.0
G_04568,Thailand,0.0,0.0,0.0
G_04569,China,2.0,0.0,0.0
G_04570,Thailand,1.0,0.0,0.0
G_04571,Japan,1.0,0.0,0.0
G_04572,Thailand,0.0,0.0,0.0
G_04573,China,2.0,0.0,0.0
G_04574,Thailand,2.0,0.0,0.0
G_04575,China,4.0,1.0,0.25
G_04576,Australia,2.0,0.0,0.0
G_04577,Thailand,2.0,0.0,0.0
G_04578,Australia,0.0,0.0,0.0
G_04579,UK,0.0,0.0,0.0
G_04580,Thailand,0.0,0.0,0.0
G_04581,USA,1.0,0.0,0.0
G_04582,Thailand,6.0,1.0,0.17
G_04583,China,1.0,0.0,0.0
G_04584,Japan,3.0,1.0,0.33
G_04585,Thailand,2.0,1.0,0.5
G_04586,UK,0.0,0.0,0.0
G_04587,Japan,3.0,0.0,0.0
G_04588,Germany,1.0,0.0,0.0
G_04589,UK,1.0,0.0,0.0
G_04590,Germany,0.0,0.0,0.0
G_04591,UK,3.0,0.0,0.0
G_04592,Thailand,0.0,0.0,0.0
G_04593,Japan,2.0,1.0,0.5
G_04594,USA,2.0,0.0,0.0
G_04595,USA,3.0,1.0,0.33
G_04596,USA,3.0,0.0,0.0
G_04597,Japan,1.0,0.0,0.0
G_04598,Japan,2.0,0.0,0.0
G_04599,USA,1.0,0.0,0.0
G_04600,Thailand,2.0,1.0,0.5
G_04601,USA,3.0,3.0,1.0
G_04602,UK,1.0,0.0,0.0
G_04603,Thailand,1.0,0.0,0.0
G_04604,Japan,3.0,1.0,0.33
G_04605,USA,2.0,0.0,0.0
G_04606,Thailand,5.0,1.0,0.2
G_04607,Thailand,0.0,0.0,0.0
G_04608,Thailand,4.0,0.0,0.0
G_04609,Germany,1.0,0.0,0.0
G_04610,Thailand,0.0,0.0,0.0
G_04611,Thailand,0.0,0.0,0.0
G_04612,USA,3.0,0.0,0.0
G_04613,Thailand,1.0,0.0,0.0
G_04614,Thailand,1.0,0.0,0.0
G_04615,Thailand,1.0,0.0,0.0
G_04616,UK,1.0,0.0,0.0
G_04617,UK,2.0,2.0,1.0
G_04618,Thailand,5.0,1.0,0.2
G_04619,USA,3.0,0.0,0.0
G_04620,Germany,2.0,0.0,0.0
G_04621,Thailand,0.0,0.0,0.0
G_04622,Thailand,3.0,0.0,0.0
G_04623,Thailand,3.0,0.0,0.0
G_04624,USA,0.0,0.0,0.0
G_04625,Japan,3.0,1.0,0.33
G_04626,Thailand,1.0,0.0,0.0
G_04627,China,2.0,0.0,0.0
G_04628,Thailand,1.0,0.0,0.0
G_04629,USA,1.0,0.0,0.0
G_04630,Japan,2.0,1.0,0.5
G_04631,Thailand,4.0,0.0,0.0
G_04632,UK,1.0,0.0,0.0
G_04633,Thailand,1.0,0.0,0.0
G_04634,China,5.0,1.0,0.2
G_04635,Thailand,0.0,0.0,0.0
G_04636,Australia,1.0,0.0,0.0
G_04637,Thailand,0.0,0.0,0.0
G_04638,Australia,1.0,0.0,0.0
G_04639,Thailand,2.0,0.0,0.0
G_04640,China,2.0,0.0,0.0
G_04641,Thailand,1.0,0.0,0.0
G_04642,Germany,1.0,1.0,1.0
G_04643,Thailand,2.0,0.0,0.0
G_04644,Thailand,2.0,0.0,0.0
G_04645,USA,1.0,0.0,0.0
G_04646,Thailand,1.0,0.0,0.0
G_04647,Thailand,4.0,1.0,0.25
G_04648,Germany,2.0,0.0,0.0
G_04649,Germany,0.0,0.0,0.0
G_04650,Thailand,1.0,0.0,0.0
G_04651,Germany,4.0,0.0,0.0
G_04652,UK,1.0,0.0,0.0
G_04653,Thailand,3.0,0.0,0.0
G_04654,China,3.0,0.0,0.0
G_04655,China,1.0,0.0,0.0
G_04656,Germany,2.0,1.0,0.5
G_04657,Thailand,3.0,0.0,0.0
G_04658,China,1.0,0.0,0.0
G_04659,Thailand,5.0,1.0,0.2
G_04660,Thailand,0.0,0.0,0.0
G_04661,Thailand,0.0,0.0,0.0
G_04662,Germany,4.0,1.0,0.25
G_04663,Japan,3.0,0.0,0.0
G_04664,Japan,2.0,1.0,0.5
G_04665,UK,3.0,1.0,0.33
G_04666,Thailand,3.0,0.0,0.0
G_04667,Thailand,2.0,0.0,0.0
G_04668,Thailand,2.0,0.0,0.0
