booking_id,guest_id,booking_date,check_in_date,lead_time_days,length_of_stay,channel_id,policy_id,status,cancellation_date,cancellation_reason_code,adr_usd,gross_revenue_usd,deposit_paid_usd,penalty_charged_usd
BKG_004043,GST_01514,2024-07-24,2024-08-10,17,14,CH_05,POL_01,No-Show,,RSN_06,379.49,5312.86,0.0,4250.29
BKG_004044,GST_00513,2024-11-19,2025-01-04,46,6,CH_01,POL_03,Checked-In,,,288.36,1730.16,1730.16,0.0
BKG_004045,GST_00237,2025-04-16,2025-04-27,11,7,CH_06,POL_01,Cancelled,2025-04-23,RSN_04,112.58,788.06,0.0,0.0
BKG_004046,GST_01358,2024-11-24,2024-12-20,26,1,CH_01,POL_05,Checked-In,,,101.21,101.21,0.0,0.0
BKG_004047,GST_01129,2025-05-31,2025-06-12,12,6,CH_01,POL_05,Cancelled,2025-06-09,RSN_02,311.07,1866.42,0.0,1866.42
BKG_004048,GST_00382,2025-04-26,2025-05-13,17,6,CH_06,POL_02,Checked-In,,,153.1,918.6,0.0,0.0
BKG_004049,GST_00282,2025-03-05,2025-03-18,13,3,CH_02,POL_04,Checked-In,,,319.88,959.64,287.89,0.0
BKG_004050,GST_02318,2024-12-26,2025-02-06,42,3,CH_05,POL_02,Cancelled,2025-01-27,RSN_06,289.78,869.34,0.0,0.0
BKG_004051,GST_02255,2024-04-17,2024-06-04,48,4,CH_03,POL_01,Checked-In,,,341.45,1365.8,0.0,0.0
BKG_004052,GST_01313,2024-10-11,2024-11-18,38,4,CH_03,POL_04,Checked-In,,,191.35,765.4,229.62,0.0
BKG_004053,GST_01598,2024-01-05,2024-01-12,7,10,CH_05,POL_01,Checked-In,,,98.92,989.2,0.0,0.0
BKG_004054,GST_00490,2025-03-12,2025-03-18,6,2,CH_06,POL_04,Checked-In,,,214.96,429.92,128.98,0.0
BKG_004055,GST_00980,2025-03-22,2025-03-24,2,3,CH_02,POL_02,Checked-In,,,99.62,298.86,0.0,0.0
BKG_004056,GST_02008,2024-04-10,2024-04-21,11,2,CH_02,POL_05,Cancelled,2024-04-19,RSN_02,198.96,397.92,0.0,397.92
BKG_004057,GST_02425,2025-03-03,2025-03-04,1,5,CH_03,POL_01,Checked-In,,,160.64,803.2,0.0,0.0
BKG_004058,GST_00516,2024-09-22,2024-10-02,10,2,CH_05,POL_04,No-Show,,RSN_06,224.2,448.4,134.52,448.4
BKG_004059,GST_00333,2025-02-04,2025-03-12,36,2,CH_02,POL_01,Checked-In,,,80.16,160.32,0.0,0.0
BKG_004060,GST_00910,2024-02-14,2024-02-24,10,2,CH_03,POL_03,Checked-In,,,113.22,226.44,226.44,0.0
BKG_004061,GST_01148,2024-09-27,2024-10-20,23,7,CH_02,POL_04,Checked-In,,,318.97,2232.79,669.84,0.0
BKG_004062,GST_02312,2024-08-28,2024-10-04,37,6,CH_04,POL_04,Checked-In,,,151.52,909.12,272.74,0.0
BKG_004063,GST_02422,2024-01-24,2024-02-05,12,1,CH_02,POL_03,Checked-In,,,247.77,247.77,247.77,0.0
BKG_004064,GST_01198,2024-07-15,2024-07-21,6,3,CH_06,POL_05,Cancelled,2024-07-15,RSN_01,191.9,575.7,0.0,575.7
BKG_004065,GST_01362,2024-11-28,2025-01-24,57,10,CH_05,POL_02,Checked-In,,,240.79,2407.9,0.0,0.0
BKG_004066,GST_00890,2024-01-20,2024-02-13,24,5,CH_04,POL_03,Checked-In,,,86.88,434.4,434.4,0.0
BKG_004067,GST_00472,2024-04-08,2024-04-15,7,1,CH_01,POL_05,Cancelled,2024-04-13,RSN_03,393.53,393.53,0.0,393.53
BKG_004068,GST_01782,2024-12-26,2025-01-16,21,3,CH_05,POL_02,Checked-In,,,166.69,500.07,0.0,0.0
BKG_004069,GST_01970,2024-10-26,2025-01-05,71,4,CH_03,POL_05,Checked-In,,,183.01,732.04,0.0,0.0
BKG_004070,GST_01709,2024-10-04,2024-10-19,15,10,CH_03,POL_04,Checked-In,,,162.21,1622.1,486.63,0.0
BKG_004071,GST_01180,2024-01-17,2024-02-23,37,2,CH_02,POL_02,Checked-In,,,132.33,264.66,0.0,0.0
BKG_004072,GST_01703,2024-07-24,2024-07-25,1,2,CH_02,POL_01,Checked-In,,,99.21,198.42,0.0,0.0
BKG_004073,GST_01749,2024-12-02,2024-12-08,6,1,CH_01,POL_02,Cancelled,2024-12-04,RSN_03,210.36,210.36,0.0,0.0
BKG_004074,GST_02461,2024-04-26,2024-05-24,28,4,CH_01,POL_03,Checked-In,,,339.62,1358.48,1358.48,0.0
BKG_004075,GST_02049,2024-01-08,2024-01-20,12,5,CH_02,POL_05,Cancelled,2024-01-11,RSN_05,135.36,676.8,0.0,0.0
BKG_004076,GST_00164,2024-04-13,2024-04-15,2,3,CH_01,POL_04,Checked-In,,,117.66,352.98,105.89,0.0
BKG_004077,GST_01791,2024-05-09,2024-05-24,15,7,CH_02,POL_02,Cancelled,2024-05-22,RSN_01,166.06,1162.42,0.0,0.0
BKG_004078,GST_00688,2025-05-04,2025-05-10,6,3,CH_01,POL_03,Checked-In,,,102.79,308.37,308.37,0.0
BKG_004079,GST_00155,2024-07-12,2024-07-15,3,5,CH_04,POL_03,Checked-In,,,212.09,1060.45,1060.45,0.0
BKG_004080,GST_00129,2025-05-23,2025-06-21,29,7,CH_04,POL_03,Checked-In,,,117.22,820.54,820.54,0.0
BKG_004081,GST_01837,2024-06-04,2024-06-08,4,5,CH_06,POL_01,Checked-In,,,366.37,1831.85,0.0,0.0
BKG_004082,GST_02151,2025-05-24,2025-06-21,28,2,CH_06,POL_04,Checked-In,,,120.99,241.98,72.59,0.0
BKG_004083,GST_02306,2024-09-29,2024-10-23,24,1,CH_01,POL_01,No-Show,,RSN_06,214.42,214.42,0.0,171.54
BKG_004084,GST_02155,2024-08-22,2024-08-27,5,2,CH_06,POL_02,Checked-In,,,131.72,263.44,0.0,0.0
BKG_004085,GST_00329,2024-07-03,2024-07-10,7,1,CH_01,POL_02,Checked-In,,,283.3,283.3,0.0,0.0
BKG_004086,GST_02228,2024-10-31,2025-01-23,84,4,CH_04,POL_02,Cancelled,2025-01-03,RSN_03,335.16,1340.64,0.0,0.0
BKG_004087,GST_01883,2024-11-24,2024-12-02,8,3,CH_01,POL_01,Checked-In,,,231.24,693.72,0.0,0.0
BKG_004088,GST_01434,2024-02-18,2024-02-20,2,3,CH_01,POL_01,Checked-In,,,170.31,510.93,0.0,0.0
BKG_004089,GST_01493,2024-09-01,2024-09-07,6,4,CH_01,POL_04,Checked-In,,,240.56,962.24,288.67,0.0
BKG_004090,GST_02362,2024-08-12,2024-08-16,4,3,CH_01,POL_02,Cancelled,2024-08-15,RSN_02,144.01,432.03,0.0,432.03
BKG_004091,GST_00134,2024-02-21,2024-03-21,29,4,CH_05,POL_01,Checked-In,,,177.23,708.92,0.0,0.0
BKG_004092,GST_02213,2024-05-12,2024-06-11,30,2,CH_03,POL_04,Checked-In,,,234.37,468.74,140.62,0.0
BKG_004093,GST_00231,2024-11-06,2024-12-09,33,3,CH_01,POL_03,Checked-In,,,315.02,945.06,945.06,0.0
BKG_004094,GST_00652,2024-03-03,2024-03-07,4,4,CH_03,POL_03,Checked-In,,,141.52,566.08,566.08,0.0
BKG_004095,GST_01043,2025-05-23,2025-06-22,30,1,CH_04,POL_03,Cancelled,2025-06-02,RSN_02,384.2,384.2,384.2,384.2
BKG_004096,GST_00652,2025-04-06,2025-05-09,33,2,CH_02,POL_02,Cancelled,2025-05-01,RSN_06,117.43,234.86,0.0,0.0
BKG_004097,GST_00307,2025-03-08,2025-04-02,25,1,CH_02,POL_02,Checked-In,,,269.85,269.85,0.0,0.0
BKG_004098,GST_00753,2025-02-03,2025-02-07,4,4,CH_03,POL_03,Checked-In,,,337.82,1351.28,1351.28,0.0
BKG_004099,GST_01362,2025-03-25,2025-05-17,53,2,CH_02,POL_04,Checked-In,,,123.57,247.14,74.14,0.0
BKG_004100,GST_01538,2024-04-06,2024-05-02,26,4,CH_01,POL_01,Cancelled,2024-04-30,RSN_01,317.65,1270.6,0.0,1270.6
BKG_004101,GST_02247,2024-12-09,2024-12-25,16,1,CH_03,POL_05,Checked-In,,,201.27,201.27,0.0,0.0
BKG_004102,GST_02485,2024-07-17,2024-07-31,14,2,CH_02,POL_05,Checked-In,,,191.43,382.86,0.0,0.0
BKG_004103,GST_02302,2024-06-28,2024-07-03,5,2,CH_03,POL_05,Checked-In,,,200.89,401.78,0.0,0.0
BKG_004104,GST_01244,2024-12-02,2025-01-06,35,1,CH_05,POL_04,Checked-In,,,257.45,257.45,77.23,0.0
BKG_004105,GST_00190,2024-05-25,2024-06-15,21,4,CH_01,POL_01,Checked-In,,,337.84,1351.36,0.0,0.0
BKG_004106,GST_01617,2024-03-17,2024-03-29,12,5,CH_03,POL_05,Checked-In,,,217.47,1087.35,0.0,0.0
BKG_004107,GST_01566,2024-11-19,2024-12-21,32,3,CH_02,POL_02,Checked-In,,,362.15,1086.45,0.0,0.0
BKG_004108,GST_00195,2025-04-27,2025-05-22,25,1,CH_02,POL_02,Checked-In,,,163.85,163.85,0.0,0.0
BKG_004109,GST_01661,2024-10-17,2024-10-31,14,4,CH_01,POL_01,Cancelled,2024-10-18,RSN_02,292.49,1169.96,0.0,0.0
BKG_004110,GST_01354,2025-01-29,2025-02-05,7,1,CH_05,POL_02,Checked-In,,,340.54,340.54,0.0,0.0
BKG_004111,GST_00247,2024-07-23,2024-08-02,10,1,CH_02,POL_02,Cancelled,2024-07-27,RSN_02,337.59,337.59,0.0,0.0
BKG_004112,GST_01797,2024-04-16,2024-05-05,19,3,CH_01,POL_01,Checked-In,,,244.83,734.49,0.0,0.0
BKG_004113,GST_01790,2024-10-26,2024-10-31,5,1,CH_01,POL_02,Cancelled,2024-10-29,RSN_01,342.21,342.21,0.0,0.0
BKG_004114,GST_00819,2024-11-14,2024-11-24,10,7,CH_01,POL_04,Checked-In,,,334.4,2340.8,702.24,0.0
BKG_004115,GST_02234,2024-01-17,2024-02-03,17,2,CH_01,POL_01,Checked-In,,,102.36,204.72,0.0,0.0
BKG_004116,GST_01400,2025-05-20,2025-06-07,18,4,CH_01,POL_03,Checked-In,,,371.74,1486.96,1486.96,0.0
BKG_004117,GST_00921,2024-08-22,2024-08-24,2,1,CH_01,POL_02,Checked-In,,,365.73,365.73,0.0,0.0
BKG_004118,GST_00768,2024-04-05,2024-06-16,72,1,CH_05,POL_04,Cancelled,2024-04-20,RSN_01,244.8,244.8,73.44,0.0
BKG_004119,GST_00260,2025-05-17,2025-06-30,50,1,CH_01,POL_05,Checked-In,,,314.83,314.83,0.0,0.0
BKG_004120,GST_01640,2024-12-11,2024-12-12,1,1,CH_03,POL_05,Cancelled,2024-12-11,RSN_02,163.71,163.71,0.0,163.71
BKG_004121,GST_01159,2024-03-30,2024-04-08,9,1,CH_04,POL_03,Checked-In,,,293.31,293.31,293.31,0.0
BKG_004122,GST_01419,2024-01-17,2024-02-09,23,3,CH_03,POL_05,Checked-In,,,258.09,774.27,0.0,0.0
BKG_004123,GST_01495,2024-08-25,2024-08-29,4,2,CH_03,POL_03,Checked-In,,,285.0,570.0,570.0,0.0
BKG_004124,GST_01532,2024-09-26,2024-10-09,13,4,CH_03,POL_02,Checked-In,,,113.96,455.84,0.0,0.0
BKG_004125,GST_01797,2024-04-13,2024-05-06,23,3,CH_04,POL_03,Checked-In,,,154.84,464.52,464.52,0.0
BKG_004126,GST_00550,2024-08-16,2024-08-25,9,4,CH_03,POL_01,Cancelled,2024-08-21,RSN_01,170.4,681.6,0.0,0.0
BKG_004127,GST_00537,2025-03-15,2025-03-31,16,1,CH_06,POL_04,Checked-In,,,95.32,95.32,28.6,0.0
BKG_004128,GST_01020,2025-01-07,2025-01-14,7,1,CH_06,POL_04,Checked-In,,,316.68,316.68,95.0,0.0
BKG_004129,GST_01345,2024-02-21,2024-02-29,8,7,CH_02,POL_02,Cancelled,2024-02-21,RSN_02,115.47,808.29,0.0,0.0
BKG_004130,GST_01855,2024-10-20,2024-10-27,7,2,CH_01,POL_01,Checked-In,,,259.32,518.64,0.0,0.0
BKG_004131,GST_01798,2024-10-08,2024-10-17,9,2,CH_02,POL_02,Checked-In,,,163.6,327.2,0.0,0.0
BKG_004132,GST_00396,2024-05-18,2024-05-27,9,1,CH_02,POL_05,Checked-In,,,283.32,283.32,0.0,0.0
BKG_004133,GST_02045,2024-12-04,2024-12-10,6,4,CH_04,POL_03,Cancelled,2024-12-04,RSN_04,134.73,538.92,538.92,538.92
BKG_004134,GST_01758,2024-02-24,2024-03-16,21,3,CH_03,POL_03,Checked-In,,,255.05,765.15,765.15,0.0
BKG_004135,GST_00239,2025-03-05,2025-03-13,8,1,CH_03,POL_03,Checked-In,,,250.78,250.78,250.78,0.0
BKG_004136,GST_00983,2025-01-31,2025-02-12,12,4,CH_06,POL_04,Checked-In,,,163.16,652.64,195.79,0.0
BKG_004137,GST_00139,2024-08-08,2024-10-06,59,7,CH_01,POL_02,Cancelled,2024-08-08,RSN_02,175.63,1229.41,0.0,0.0
BKG_004138,GST_02104,2025-01-16,2025-01-19,3,4,CH_01,POL_02,Checked-In,,,350.19,1400.76,0.0,0.0
BKG_004139,GST_01164,2024-09-21,2024-09-23,2,3,CH_01,POL_01,Checked-In,,,300.29,900.87,0.0,0.0
BKG_004140,GST_01591,2024-02-16,2024-03-14,27,10,CH_02,POL_02,Checked-In,,,276.68,2766.8,0.0,0.0
BKG_004141,GST_00045,2024-10-01,2024-11-14,44,6,CH_03,POL_01,Checked-In,,,117.22,703.32,0.0,0.0
BKG_004142,GST_00588,2024-04-25,2024-05-04,9,1,CH_03,POL_03,Checked-In,,,106.3,106.3,106.3,0.0
BKG_004143,GST_02418,2024-12-14,2024-12-16,2,1,CH_03,POL_03,Checked-In,,,199.58,199.58,199.58,0.0
BKG_004144,GST_02434,2024-05-23,2024-05-29,6,3,CH_02,POL_02,Cancelled,2024-05-28,RSN_05,189.12,567.36,0.0,567.36
BKG_004145,GST_00863,2024-04-10,2024-06-08,59,6,CH_01,POL_05,Cancelled,2024-04-29,RSN_06,380.55,2283.3,0.0,0.0
BKG_004146,GST_00332,2024-01-20,2024-02-19,30,2,CH_02,POL_05,Cancelled,2024-02-03,RSN_05,98.21,196.42,0.0,0.0
BKG_004147,GST_02000,2024-07-21,2024-08-04,14,10,CH_01,POL_01,Cancelled,2024-07-30,RSN_04,201.49,2014.9,0.0,0.0
BKG_004148,GST_00731,2025-05-10,2025-06-30,87,5,CH_03,POL_02,No-Show,,RSN_06,88.89,444.45,0.0,355.56
BKG_004149,GST_00899,2024-08-06,2024-08-25,19,4,CH_01,POL_04,Checked-In,,,269.26,1077.04,323.11,0.0
BKG_004150,GST_01546,2024-10-07,2024-11-06,30,2,CH_01,POL_02,Checked-In,,,244.13,488.26,0.0,0.0
BKG_004151,GST_01241,2025-05-03,2025-05-17,14,3,CH_06,POL_03,Checked-In,,,167.29,501.87,501.87,0.0
BKG_004152,GST_01738,2024-04-25,2024-04-26,1,3,CH_02,POL_03,Checked-In,,,273.78,821.34,821.34,0.0
BKG_004153,GST_00258,2024-09-04,2024-09-30,26,6,CH_01,POL_01,Checked-In,,,177.47,1064.82,0.0,0.0
BKG_004154,GST_00643,2024-01-13,2024-01-20,7,1,CH_01,POL_02,Checked-In,,,259.0,259.0,0.0,0.0
BKG_004155,GST_00436,2024-03-21,2024-04-08,18,5,CH_02,POL_01,No-Show,,RSN_06,196.81,984.05,0.0,787.24
BKG_004156,GST_00423,2024-07-16,2024-08-22,37,3,CH_01,POL_01,Checked-In,,,330.53,991.59,0.0,0.0
BKG_004157,GST_01766,2024-02-13,2024-02-21,8,5,CH_02,POL_03,Checked-In,,,219.31,1096.55,1096.55,0.0
BKG_004158,GST_00318,2024-06-19,2024-06-21,2,1,CH_01,POL_05,No-Show,,RSN_06,303.47,303.47,0.0,242.78
BKG_004159,GST_01067,2024-12-26,2025-01-07,12,3,CH_02,POL_01,Checked-In,,,99.66,298.98,0.0,0.0
BKG_004160,GST_00349,2024-03-15,2024-03-29,14,4,CH_01,POL_01,Cancelled,2024-03-27,RSN_03,295.19,1180.76,0.0,1180.76
BKG_004161,GST_00005,2024-08-30,2024-09-05,6,4,CH_03,POL_04,Checked-In,,,82.47,329.88,98.96,0.0
BKG_004162,GST_00428,2025-01-03,2025-01-09,6,2,CH_04,POL_03,Checked-In,,,241.43,482.86,482.86,0.0
BKG_004163,GST_01089,2024-10-29,2024-11-06,8,1,CH_06,POL_05,Checked-In,,,88.75,88.75,0.0,0.0
BKG_004164,GST_02127,2025-01-11,2025-01-15,4,7,CH_02,POL_03,Checked-In,,,208.27,1457.89,1457.89,0.0
BKG_004165,GST_00077,2024-02-12,2024-02-16,4,4,CH_02,POL_01,Checked-In,,,86.95,347.8,0.0,0.0
BKG_004166,GST_02326,2024-11-02,2024-11-11,9,10,CH_03,POL_03,Checked-In,,,368.67,3686.7,3686.7,0.0
BKG_004167,GST_00737,2024-07-23,2024-08-30,38,2,CH_03,POL_04,Checked-In,,,183.85,367.7,110.31,0.0
BKG_004168,GST_02343,2024-10-11,2024-10-14,3,1,CH_06,POL_05,Checked-In,,,93.65,93.65,0.0,0.0
BKG_004169,GST_00215,2024-06-12,2024-06-19,7,7,CH_04,POL_03,Checked-In,,,269.34,1885.38,1885.38,0.0
BKG_004170,GST_00801,2024-09-11,2024-09-16,5,2,CH_01,POL_03,Checked-In,,,141.25,282.5,282.5,0.0
BKG_004171,GST_00819,2025-01-08,2025-03-18,69,7,CH_05,POL_02,Checked-In,,,270.56,1893.92,0.0,0.0
BKG_004172,GST_01579,2024-05-02,2024-06-02,31,1,CH_03,POL_02,Checked-In,,,284.57,284.57,0.0,0.0
BKG_004173,GST_01980,2025-01-11,2025-01-12,1,7,CH_02,POL_05,Cancelled,2025-01-11,RSN_05,281.82,1972.74,0.0,1972.74
BKG_004174,GST_01410,2024-12-07,2024-12-08,1,2,CH_02,POL_04,Checked-In,,,180.92,361.84,108.55,0.0
BKG_004175,GST_01621,2024-08-04,2024-09-02,29,6,CH_03,POL_03,Checked-In,,,176.61,1059.66,1059.66,0.0
BKG_004176,GST_01171,2024-11-11,2024-11-12,1,4,CH_04,POL_03,Checked-In,,,301.16,1204.64,1204.64,0.0
BKG_004177,GST_00149,2024-01-12,2024-02-06,25,5,CH_05,POL_02,Checked-In,,,309.05,1545.25,0.0,0.0
BKG_004178,GST_00518,2024-03-08,2024-03-11,3,3,CH_01,POL_01,Cancelled,2024-03-09,RSN_02,343.88,1031.64,0.0,1031.64
BKG_004179,GST_00393,2024-08-15,2024-08-21,6,2,CH_02,POL_03,Checked-In,,,95.77,191.54,191.54,0.0
BKG_004180,GST_00193,2024-11-22,2024-12-05,13,2,CH_02,POL_03,Checked-In,,,246.41,492.82,492.82,0.0
BKG_004181,GST_02295,2024-06-22,2024-07-25,33,4,CH_06,POL_03,Checked-In,,,325.63,1302.52,1302.52,0.0
BKG_004182,GST_01149,2024-02-10,2024-02-11,1,5,CH_05,POL_02,Checked-In,,,487.49,2437.45,0.0,0.0
BKG_004183,GST_00085,2024-07-25,2024-08-20,26,4,CH_03,POL_03,Checked-In,,,177.23,708.92,708.92,0.0
BKG_004184,GST_01031,2025-01-21,2025-02-07,17,6,CH_03,POL_04,Checked-In,,,154.69,928.14,278.44,0.0
BKG_004185,GST_01594,2025-02-15,2025-02-23,8,2,CH_02,POL_01,Checked-In,,,95.89,191.78,0.0,0.0
BKG_004186,GST_01167,2025-04-07,2025-04-10,3,1,CH_05,POL_01,Checked-In,,,128.44,128.44,0.0,0.0
BKG_004187,GST_02132,2024-02-10,2024-02-13,3,2,CH_02,POL_05,Checked-In,,,131.62,263.24,0.0,0.0
BKG_004188,GST_01398,2025-03-24,2025-04-08,15,3,CH_03,POL_04,Checked-In,,,285.79,857.37,257.21,0.0
BKG_004189,GST_00226,2025-01-21,2025-02-07,17,1,CH_02,POL_04,Checked-In,,,268.8,268.8,80.64,0.0
BKG_004190,GST_01999,2024-01-18,2024-01-22,4,2,CH_01,POL_01,Checked-In,,,305.08,610.16,0.0,0.0
BKG_004191,GST_02305,2024-08-06,2024-08-12,6,1,CH_03,POL_03,No-Show,,RSN_06,290.54,290.54,290.54,290.54
BKG_004192,GST_01427,2024-03-28,2024-05-13,46,2,CH_03,POL_03,Checked-In,,,146.69,293.38,293.38,0.0
BKG_004193,GST_01254,2024-11-27,2024-12-19,22,10,CH_04,POL_03,Checked-In,,,109.62,1096.2,1096.2,0.0
BKG_004194,GST_01923,2024-10-22,2024-11-02,11,6,CH_03,POL_03,Cancelled,2024-10-27,RSN_05,156.43,938.58,938.58,938.58
BKG_004195,GST_01878,2024-06-25,2024-07-23,28,1,CH_05,POL_01,Cancelled,2024-07-06,RSN_02,243.28,243.28,0.0,0.0
BKG_004196,GST_00100,2024-04-25,2024-04-26,1,2,CH_04,POL_03,Checked-In,,,238.77,477.54,477.54,0.0
BKG_004197,GST_01967,2025-01-09,2025-02-22,44,7,CH_06,POL_04,Checked-In,,,359.36,2515.52,754.66,0.0
BKG_004198,GST_01909,2025-02-12,2025-04-04,51,3,CH_01,POL_01,Cancelled,2025-02-12,RSN_01,216.65,649.95,0.0,0.0
BKG_004199,GST_00955,2024-10-23,2024-11-19,27,3,CH_05,POL_01,Checked-In,,,162.1,486.3,0.0,0.0
BKG_004200,GST_00336,2024-01-29,2024-02-08,10,3,CH_05,POL_01,Checked-In,,,264.99,794.97,0.0,0.0
BKG_004201,GST_02310,2024-10-18,2024-10-25,7,3,CH_06,POL_03,Checked-In,,,183.52,550.56,550.56,0.0
BKG_004202,GST_00531,2025-04-09,2025-05-16,37,3,CH_05,POL_05,Checked-In,,,96.81,290.43,0.0,0.0
BKG_004203,GST_01697,2025-03-14,2025-03-21,7,7,CH_01,POL_03,Checked-In,,,328.53,2299.71,2299.71,0.0
BKG_004204,GST_01199,2024-04-05,2024-05-04,29,2,CH_02,POL_03,Checked-In,,,316.81,633.62,633.62,0.0
BKG_004205,GST_01886,2024-11-30,2025-02-28,90,6,CH_03,POL_04,Checked-In,,,299.13,1794.78,538.43,0.0
BKG_004206,GST_02070,2024-10-02,2024-10-08,6,3,CH_03,POL_05,Checked-In,,,322.36,967.08,0.0,0.0
BKG_004207,GST_01460,2024-09-20,2024-09-21,1,5,CH_04,POL_02,Checked-In,,,341.16,1705.8,0.0,0.0
BKG_004208,GST_01822,2024-09-21,2024-11-17,57,10,CH_02,POL_02,Cancelled,2024-11-06,RSN_04,223.81,2238.1,0.0,0.0
BKG_004209,GST_02365,2024-08-31,2024-09-03,3,6,CH_06,POL_02,Checked-In,,,311.63,1869.78,0.0,0.0
BKG_004210,GST_00855,2024-07-19,2024-08-08,20,5,CH_03,POL_03,Checked-In,,,250.12,1250.6,1250.6,0.0
BKG_004211,GST_01881,2024-04-08,2024-04-19,11,2,CH_03,POL_02,Checked-In,,,289.88,579.76,0.0,0.0
BKG_004212,GST_01331,2025-05-31,2025-06-05,5,4,CH_01,POL_01,Checked-In,,,203.72,814.88,0.0,0.0
BKG_004213,GST_02292,2024-07-22,2024-08-08,17,1,CH_01,POL_04,Checked-In,,,209.69,209.69,62.91,0.0
BKG_004214,GST_00789,2025-01-13,2025-01-15,2,5,CH_01,POL_01,Cancelled,2025-01-13,RSN_01,326.21,1631.05,0.0,1631.05
BKG_004215,GST_01391,2025-02-18,2025-04-09,50,2,CH_06,POL_03,No-Show,,RSN_06,342.27,684.54,684.54,684.54
BKG_004216,GST_00293,2024-11-19,2024-12-25,36,2,CH_01,POL_01,Checked-In,,,250.7,501.4,0.0,0.0
BKG_004217,GST_00593,2025-05-09,2025-05-11,2,4,CH_05,POL_04,Checked-In,,,168.08,672.32,201.7,0.0
BKG_004218,GST_02306,2025-02-17,2025-03-02,13,2,CH_03,POL_04,Checked-In,,,166.19,332.38,99.71,0.0
BKG_004219,GST_01641,2025-01-02,2025-01-06,4,1,CH_04,POL_03,Checked-In,,,121.16,121.16,121.16,0.0
BKG_004220,GST_00429,2024-02-16,2024-02-23,7,2,CH_02,POL_05,Checked-In,,,245.27,490.54,0.0,0.0
BKG_004221,GST_00445,2024-04-14,2024-05-04,20,2,CH_06,POL_02,Checked-In,,,324.62,649.24,0.0,0.0
BKG_004222,GST_01572,2025-01-09,2025-01-16,7,1,CH_01,POL_05,Cancelled,2025-01-15,RSN_02,137.71,137.71,0.0,137.71
BKG_004223,GST_00301,2024-06-13,2024-07-29,46,4,CH_02,POL_01,Checked-In,,,210.78,843.12,0.0,0.0
BKG_004224,GST_00878,2024-01-09,2024-01-18,9,4,CH_01,POL_04,Checked-In,,,192.29,769.16,230.75,0.0
BKG_004225,GST_02118,2024-04-20,2024-05-10,20,3,CH_02,POL_02,Checked-In,,,310.89,932.67,0.0,0.0
BKG_004226,GST_00022,2024-01-14,2024-02-05,22,2,CH_05,POL_01,Checked-In,,,181.21,362.42,0.0,0.0
BKG_004227,GST_00806,2024-10-05,2024-10-24,19,6,CH_05,POL_02,Checked-In,,,147.5,885.0,0.0,0.0
BKG_004228,GST_00767,2024-08-27,2024-08-30,3,4,CH_05,POL_04,Checked-In,,,306.37,1225.48,367.64,0.0
BKG_004229,GST_00001,2025-05-19,2025-06-01,13,6,CH_01,POL_01,Checked-In,,,175.85,1055.1,0.0,0.0
BKG_004230,GST_00441,2025-04-18,2025-05-29,41,7,CH_02,POL_01,Cancelled,2025-05-26,RSN_06,238.88,1672.16,0.0,0.0
BKG_004231,GST_00247,2025-02-09,2025-02-27,18,4,CH_05,POL_03,Checked-In,,,244.28,977.12,977.12,0.0
BKG_004232,GST_00124,2024-09-28,2024-10-08,10,1,CH_02,POL_01,Cancelled,2024-10-05,RSN_06,210.32,210.32,0.0,0.0
BKG_004233,GST_00646,2024-03-04,2024-04-14,41,6,CH_05,POL_03,Checked-In,,,158.62,951.72,951.72,0.0
BKG_004234,GST_01282,2025-05-21,2025-06-04,14,1,CH_05,POL_01,Checked-In,,,348.27,348.27,0.0,0.0
BKG_004235,GST_01715,2025-04-22,2025-06-03,42,3,CH_03,POL_02,Checked-In,,,149.57,448.71,0.0,0.0
BKG_004236,GST_00550,2024-05-15,2024-05-22,7,3,CH_01,POL_03,Checked-In,,,215.63,646.89,646.89,0.0
BKG_004237,GST_02413,2025-04-28,2025-04-29,1,4,CH_03,POL_03,Checked-In,,,232.2,928.8,928.8,0.0
BKG_004238,GST_00126,2025-04-11,2025-04-17,6,2,CH_01,POL_05,No-Show,,RSN_06,300.46,600.92,0.0,480.74
BKG_004239,GST_01477,2024-06-28,2024-07-28,30,3,CH_06,POL_02,Checked-In,,,384.65,1153.95,0.0,0.0
BKG_004240,GST_02377,2024-11-25,2024-12-01,6,1,CH_01,POL_04,Checked-In,,,376.84,376.84,113.05,0.0
BKG_004241,GST_01064,2024-09-16,2024-10-08,22,6,CH_06,POL_01,Checked-In,,,108.98,653.88,0.0,0.0
BKG_004242,GST_01667,2025-04-14,2025-04-17,3,1,CH_01,POL_04,Checked-In,,,267.07,267.07,80.12,0.0
BKG_004243,GST_01113,2024-06-25,2024-08-20,56,4,CH_01,POL_02,Checked-In,,,289.92,1159.68,0.0,0.0
BKG_004244,GST_00493,2024-10-04,2024-10-07,3,1,CH_06,POL_04,Checked-In,,,181.64,181.64,54.49,0.0
BKG_004245,GST_00905,2024-09-21,2024-09-26,5,4,CH_01,POL_01,Checked-In,,,325.76,1303.04,0.0,0.0
BKG_004246,GST_02451,2024-11-17,2024-12-04,17,3,CH_01,POL_01,Checked-In,,,184.1,552.3,0.0,0.0
BKG_004247,GST_00301,2025-05-10,2025-05-16,6,3,CH_02,POL_01,No-Show,,RSN_06,332.02,996.06,0.0,796.85
